customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0525,Female,1,Yes,No,69,Yes,No phone service,No,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer,106.19,648.1,No
CUST0526,Male,0,Yes,No,5,Yes,No,No,No internet service,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,69.17,3901.07,No
CUST0527,Male,1,No,Yes,51,No,No,DSL,No internet service,Yes,Yes,No,Yes,No internet service,One year,No,Electronic check,32.77,1693.87,Yes
CUST0528,Female,1,No,No,2,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,20.5,1608.79,No
CUST0529,Female,0,No,No,62,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card,87.79,7526.35,No
CUST0530,Female,0,No,Yes,48,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card,74.99,6097.1,No
CUST0531,Male,0,No,Yes,46,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,53.1,5575.92,No
CUST0532,Female,0,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card,36.9,1926.65,No
CUST0533,Male,0,No,No,63,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card,66.67,966.22,No
CUST0534,Male,0,No,Yes,64,Yes,No,No,No internet service,No,Yes,No,No internet service,Yes,Two year,Yes,Credit card,30.03,6969.24,No
CUST0535,Male,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No,Two year,Yes,Credit card,53.61,66.92,No
CUST0536,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No,One year,No,Mailed check,57.92,3117.01,No
CUST0537,Female,0,Yes,No,31,Yes,No phone service,No,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Credit card,66.56,2235.35,No
CUST0538,Male,0,Yes,Yes,67,Yes,Yes,No,Yes,No,No internet service,Yes,No,Yes,One year,No,Mailed check,66.66,4571.6,No
CUST0539,Male,0,No,Yes,17,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,One year,No,Electronic check,45.7,2019.06,No
CUST0540,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No,No,No,No internet service,No,Month-to-month,No,Bank transfer,105.02,2503.42,No
CUST0541,Male,0,No,No,34,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,55.55,6803.32,No
CUST0542,Female,0,No,No,57,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,42.96,4833.45,No
CUST0543,Male,0,Yes,No,32,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,37.58,1182.55,No
CUST0544,Female,0,No,No,13,Yes,No phone service,No,No,Yes,No internet service,No,No,Yes,One year,Yes,Credit card,52.26,5817.24,No
CUST0545,Male,1,Yes,Yes,33,No,No phone service,No,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card,26.76,1675.52,No
CUST0546,Female,0,Yes,Yes,60,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,23.29,3475.38,No
CUST0547,Male,0,Yes,No,3,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card,80.51,5179.93,No
CUST0548,Female,0,No,No,58,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,81.91,2190.0,Yes
CUST0549,Female,1,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Credit card,72.96,3085.17,No
CUST0550,Male,0,No,No,5,Yes,No phone service,No,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,96.23,5878.51,No
CUST0551,Male,1,Yes,No,48,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer,23.92,7504.53,No
CUST0552,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,113.6,4243.38,Yes
CUST0553,Male,1,Yes,Yes,64,Yes,No,No,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.51,99.57,No
CUST0554,Female,0,No,Yes,68,Yes,No phone service,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Bank transfer,87.4,2720.94,No
CUST0555,Male,1,No,Yes,26,No,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,33.34,3201.1,Yes
CUST0556,Female,0,No,No,5,Yes,No,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,107.99,2726.61,Yes
CUST0557,Female,0,Yes,Yes,12,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,71.07,3501.43,No
CUST0558,Female,0,Yes,No,63,Yes,Yes,DSL,No,Yes,No,Yes,No,No internet service,One year,Yes,Credit card,28.23,5068.68,No
CUST0559,Female,0,No,No,61,Yes,No,Fiber optic,Yes,No,No,Yes,No,No internet service,Month-to-month,No,Mailed check,81.67,986.6,Yes
CUST0560,Female,0,No,No,18,Yes,No,No,Yes,No,No,No,No,Yes,Two year,No,Credit card,20.91,2195.59,No
CUST0561,Female,1,No,Yes,42,Yes,Yes,No,Yes,No internet service,No internet service,No,Yes,No internet service,Two year,No,Bank transfer,97.6,4071.03,No
CUST0562,Male,1,No,No,19,Yes,Yes,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,85.06,2538.27,No
CUST0563,Male,0,No,Yes,67,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Credit card,41.26,7928.86,No
CUST0564,Male,0,No,Yes,43,Yes,No phone service,No,No internet service,Yes,No,No internet service,No internet service,No,One year,No,Bank transfer,57.48,3462.82,No
CUST0565,Female,0,Yes,No,22,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,No,Two year,Yes,Credit card,20.78,6961.0,No
CUST0566,Female,0,No,No,1,Yes,Yes,No,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,89.37,7174.15,No
CUST0567,Female,0,Yes,No,21,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,52.27,6691.34,No
CUST0568,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer,77.16,394.25,No
CUST0569,Male,0,No,No,71,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card,115.67,7583.02,No
CUST0570,Male,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,49.95,1047.37,No
CUST0571,Female,0,Yes,No,55,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,119.02,294.54,Yes
CUST0572,Male,0,No,No,66,Yes,No,No,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Credit card,83.27,3326.67,Yes
CUST0573,Male,0,No,Yes,15,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,No,Month-to-month,No,Credit card,44.21,1573.18,No
CUST0574,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,63.68,1489.89,No
CUST0575,Male,1,Yes,Yes,71,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,94.05,2316.8,No
CUST0576,Female,0,Yes,Yes,11,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,64.65,2002.28,Yes
CUST0577,Male,0,No,Yes,52,No,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Two year,No,Credit card,26.85,5484.67,Yes
CUST0578,Female,0,Yes,Yes,4,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Mailed check,36.86,1510.48,No
CUST0579,Female,0,No,No,26,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,99.13,4354.08,No
CUST0580,Female,1,Yes,No,11,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Credit card,84.84,7891.68,No
CUST0581,Female,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,76.98,3470.41,Yes
CUST0582,Male,0,Yes,No,5,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,36.76,5142.15,No
CUST0583,Female,0,No,Yes,4,No,No,No,No internet service,Yes,Yes,No,No,No,One year,No,Credit card,103.78,7755.59,No
CUST0584,Female,1,No,No,56,Yes,No,No,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,116.07,1118.36,No
CUST0585,Female,1,Yes,No,27,Yes,No,No,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,24.09,3360.48,No
CUST0586,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,27.8,6804.54,No
CUST0587,Female,0,Yes,Yes,58,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,108.47,7459.8,No
CUST0588,Male,0,No,Yes,32,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,101.56,4817.86,No
CUST0589,Female,1,Yes,No,61,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,One year,No,Credit card,81.79,1164.5,No
CUST0590,Male,0,No,Yes,49,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,No,Bank transfer,114.5,7213.74,Yes
CUST0591,Male,1,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card,84.64,1412.08,Yes
CUST0592,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Bank transfer,41.6,2835.97,No
CUST0593,Male,0,Yes,No,65,Yes,No,DSL,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,92.86,3016.55,Yes
CUST0594,Female,0,Yes,No,46,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,One year,No,Credit card,84.57,3589.39,Yes
CUST0595,Female,0,Yes,Yes,38,Yes,Yes,No,Yes,Yes,No internet service,No,No,No,One year,Yes,Bank transfer,118.57,6325.52,No
CUST0596,Female,0,Yes,No,67,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,Yes,Two year,Yes,Mailed check,41.39,6421.11,No
CUST0597,Male,0,No,No,32,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,79.79,5762.85,No
CUST0598,Male,0,Yes,Yes,12,Yes,No,No,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,98.02,196.59,No
CUST0599,Female,0,No,No,53,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,53.9,4527.46,No
CUST0600,Female,0,Yes,Yes,6,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,No,One year,Yes,Electronic check,57.97,5984.99,No
CUST0601,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,108.79,3568.11,No
CUST0602,Female,1,No,Yes,18,Yes,No phone service,DSL,No,No,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,60.42,7560.59,Yes
CUST0603,Female,1,Yes,Yes,53,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,82.47,6594.01,Yes
CUST0604,Female,1,No,No,19,Yes,Yes,No,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,108.92,5112.48,No
CUST0605,Male,1,No,No,28,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,40.98,518.15,Yes
CUST0606,Male,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,118.19,5225.72,Yes
CUST0607,Male,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Electronic check,90.2,7294.41,Yes
CUST0608,Female,0,No,No,56,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Credit card,69.61,3047.97,No
CUST0609,Female,0,Yes,No,7,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,63.09,6708.3,No
CUST0610,Female,0,No,Yes,61,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,115.44,2519.03,No
CUST0611,Male,0,Yes,Yes,28,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,40.57,4569.42,Yes
CUST0612,Female,0,Yes,No,16,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No,No,Two year,No,Credit card,51.17,5194.43,No
CUST0613,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Mailed check,50.78,5430.4,Yes
CUST0614,Female,0,Yes,Yes,5,Yes,No phone service,No,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,48.9,7062.74,No
CUST0615,Female,0,No,Yes,57,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer,66.85,1892.29,No
CUST0616,Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Electronic check,118.92,2113.71,No
CUST0617,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,108.88,5638.25,No
CUST0618,Female,1,No,Yes,61,Yes,Yes,No,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,52.79,1434.01,No
CUST0619,Male,0,Yes,Yes,40,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,62.29,3724.88,No
CUST0620,Male,0,Yes,Yes,68,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No,One year,No,Credit card,86.95,179.87,No
CUST0621,Female,1,No,Yes,40,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.72,1145.02,No
CUST0622,Female,1,No,Yes,48,No,Yes,DSL,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,102.02,5437.19,No
CUST0623,Male,1,No,Yes,48,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,107.98,5984.74,No
CUST0624,Female,0,No,Yes,70,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,105.72,940.25,No
CUST0625,Male,0,No,Yes,2,Yes,No,No,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Credit card,57.51,1837.12,No
CUST0626,Female,0,No,No,9,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Two year,No,Credit card,66.2,809.26,Yes
CUST0627,Male,0,No,Yes,34,Yes,Yes,No,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,21.24,3478.63,No
CUST0628,Female,0,Yes,No,1,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,59.94,1026.41,No
CUST0629,Male,0,No,Yes,23,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,66.04,3509.62,No
CUST0630,Male,0,No,Yes,37,Yes,No,No,No,Yes,Yes,No internet service,No,Yes,One year,Yes,Mailed check,110.7,5862.14,Yes
CUST0631,Male,0,No,Yes,21,Yes,No phone service,No,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,109.4,5473.44,No
CUST0632,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No,No internet service,No,Yes,No,Two year,Yes,Credit card,116.61,2258.07,No
CUST0633,Male,0,Yes,No,42,Yes,Yes,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,108.51,5396.63,No
CUST0634,Male,0,No,Yes,54,No,No,DSL,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,20.82,7423.14,No
CUST0635,Female,0,No,Yes,38,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,One year,Yes,Mailed check,84.15,2793.24,No
CUST0636,Female,0,No,No,28,Yes,No phone service,No,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Electronic check,26.82,2646.37,No
CUST0637,Male,1,Yes,No,19,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,47.26,4580.08,Yes
CUST0638,Male,0,Yes,Yes,40,Yes,No phone service,DSL,No,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,77.83,1979.1,No
CUST0639,Female,0,No,No,53,Yes,No,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,90.06,5219.6,No
CUST0640,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,85.46,6661.45,No
CUST0641,Female,0,No,No,18,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,24.91,3685.36,No
CUST0642,Female,0,Yes,Yes,65,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer,30.36,5442.47,No
CUST0643,Female,0,Yes,Yes,29,Yes,No phone service,No,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer,32.86,5222.05,No
CUST0644,Male,0,No,Yes,52,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Mailed check,29.14,328.55,No
CUST0645,Female,0,No,No,33,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,37.82,1483.66,No
CUST0646,Male,1,No,Yes,21,Yes,No phone service,DSL,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,88.85,7150.37,No
CUST0647,Male,0,No,No,66,Yes,No,No,No internet service,No,No,Yes,No,Yes,Two year,Yes,Bank transfer,103.08,7512.36,No
CUST0648,Male,0,Yes,Yes,5,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No,Two year,Yes,Bank transfer,60.88,6247.91,No
CUST0649,Female,1,Yes,Yes,26,Yes,Yes,DSL,Yes,No,No internet service,No,No,Yes,One year,Yes,Electronic check,89.28,7371.56,Yes
CUST0650,Male,1,Yes,No,9,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Credit card,40.0,2463.07,No
CUST0651,Male,0,No,Yes,47,No,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,117.33,1996.73,No
CUST0652,Female,0,Yes,No,69,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No internet service,One year,Yes,Credit card,55.0,3086.72,Yes
CUST0653,Male,0,No,No,58,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,Two year,No,Bank transfer,104.59,461.63,No
CUST0654,Male,0,Yes,Yes,58,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,114.54,6482.78,No
CUST0655,Female,0,No,No,1,Yes,No phone service,No,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer,106.47,7873.72,No
CUST0656,Male,0,No,Yes,28,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,No,Credit card,26.71,6595.75,No
CUST0657,Male,0,Yes,Yes,67,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Two year,No,Electronic check,85.03,4448.7,No
CUST0658,Male,1,No,No,64,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,No,Bank transfer,32.01,2376.35,No
CUST0659,Female,1,No,Yes,25,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,20.57,1597.63,No
CUST0660,Female,0,Yes,No,9,Yes,No phone service,No,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,25.18,2925.22,No
CUST0661,Female,0,No,Yes,52,No,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,111.61,5342.42,No
CUST0662,Male,0,No,Yes,58,Yes,No,No,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card,110.85,3587.55,No
CUST0663,Male,0,No,Yes,21,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,42.58,7473.8,No
CUST0664,Female,0,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Electronic check,74.71,6836.68,Yes
CUST0665,Male,0,Yes,Yes,47,Yes,No,No,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,No,Credit card,115.5,837.16,Yes
CUST0666,Male,0,No,No,20,Yes,No phone service,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,69.67,1069.57,No
CUST0667,Female,0,Yes,No,21,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer,59.36,5416.39,Yes
CUST0668,Female,0,No,No,29,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,68.32,1861.53,No
CUST0669,Male,0,No,No,24,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,Yes,One year,Yes,Mailed check,99.02,6332.42,No
CUST0670,Male,0,No,No,27,Yes,No phone service,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,67.73,4739.04,Yes
CUST0671,Male,0,No,No,64,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,98.33,1854.05,Yes
CUST0672,Female,1,No,Yes,44,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,63.17,3839.92,No
CUST0673,Female,0,Yes,Yes,67,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,45.2,3260.49,No
CUST0674,Female,0,No,No,6,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No,No internet service,One year,Yes,Credit card,52.65,6987.81,No
CUST0675,Female,0,Yes,No,48,Yes,No,DSL,No internet service,Yes,No,No internet service,No,No,Month-to-month,Yes,Bank transfer,27.78,276.66,No
CUST0676,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card,69.74,7168.83,Yes
CUST0677,Female,0,No,Yes,35,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,34.81,5223.62,Yes
CUST0678,Female,0,No,Yes,0,Yes,No,No,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer,101.15,5905.55,No
CUST0679,Female,0,Yes,No,9,Yes,No,No,No internet service,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card,62.06,40.81,No
CUST0680,Female,0,Yes,No,35,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,96.5,5033.35,No
CUST0681,Female,1,Yes,No,45,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,115.45,4716.12,No
CUST0682,Male,0,No,Yes,31,Yes,No,No,Yes,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Credit card,104.95,4306.9,No
CUST0683,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,115.15,6291.22,Yes
CUST0684,Female,1,No,No,5,Yes,No,No,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,76.79,4455.85,Yes
CUST0685,Male,0,No,No,47,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,36.53,6859.64,No
CUST0686,Female,1,No,Yes,37,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card,113.54,1876.4,No
CUST0687,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,One year,No,Electronic check,106.85,6451.74,Yes
CUST0688,Male,0,No,Yes,26,No,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,106.44,1450.92,No
CUST0689,Male,0,No,Yes,53,Yes,No,No,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,89.33,6508.68,No
CUST0690,Female,0,No,No,49,Yes,Yes,No,No,No,No internet service,No,Yes,No,One year,No,Credit card,82.49,7524.9,No
CUST0691,Female,0,No,Yes,34,Yes,Yes,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,21.47,2698.84,Yes
CUST0692,Female,0,No,Yes,24,No,No,DSL,No internet service,Yes,No internet service,Yes,No,No,Two year,No,Mailed check,94.81,4248.49,No
CUST0693,Male,0,Yes,Yes,27,Yes,No phone service,No,Yes,No,Yes,No internet service,Yes,Yes,One year,No,Mailed check,29.15,5273.47,No
CUST0694,Female,0,No,No,14,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,45.98,654.18,Yes
CUST0695,Female,0,No,No,3,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card,75.15,3962.76,No
CUST0696,Female,1,Yes,Yes,26,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,No,Mailed check,65.17,2897.47,No
CUST0697,Male,1,No,Yes,25,Yes,No phone service,DSL,No internet service,Yes,No,No,No,No,Two year,No,Bank transfer,21.58,6982.2,No
CUST0698,Female,1,Yes,Yes,18,Yes,No,No,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card,102.4,7015.9,No
CUST0699,Female,0,No,No,16,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card,107.88,5612.22,No
CUST0700,Male,0,Yes,No,42,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,88.19,5252.68,No
